"Quarter","AdSet","Ad","Vendor","Impressions","CTR","UPV","BR","Av_TOP","Cost","Start_Date","End_Date"
"FY20Q1","FA19_DC_WA_FB_DISP_IG","WA_FB_DISP","FB_DISP","15,086","1.03%","31","93.33%", 00:03:30.0,"$ 105.02","08-2018","08-2019"
"FY20Q1","FA19_DC_WA_FB_VID_IG","WA_FB_VID","FB_VID","41,436","1.28%","86","94.81%", 00:00:25.0,"$ 353.58","09-2018","07-2019"
"FY20Q1","FA19_DC_WA_IG_DISP_IG","WA_IG_DISP","IG_DISP","17,264","0.57%","44","100%",NA,"$ 111.78","08-2018","07-2019"
"FY20Q1","FA19_DC_WA_IG_VID_IG","WA_IG_VID","IG_VID","1,546","1.29%","7","100%",NA,"$ 21.72","09-2018","07-2019"
"FY20Q1","FA19_DC_WA_VMEA_DISP_IG","WA_VMEA_DISP","VMEA_DISP","408,752","0.46%","1,234","94.57%", 00:02:20.0,"$ 0","05-2019","01-2020"
"FY20Q1","FA20_DC_WA_DBM_DISP_IG","WA_DBM_DISP","DBM_DISP","165,408","0.13%","496","76.29%", 00:00:15.0,"$ 2392.25","08-2019","Ongoing"
"FY20Q1","FA20_DC_WA_FB_DISP_IG","WA_FB_DISP","FB_DISP","274,144","0.27%","420","91.23%", 00:02:00.0,"$ 621.1","08-2019","Ongoing"
"FY20Q1","FA20_DC_WA_IG_DISP_IG","WA_IG_DISP","IG_DISP","6,992","0.67%","41","97.56%", 00:15:45.0,"$ 80.93","08-2019","Ongoing"
"FY20Q2","FA20_DC_WA_DBM_DISP_IG","WA_DBM_DISP","DBM_DISP","1,196,427","0.09%","1,757","64.04%", 00:00:20.0,"$ 12939","08-2019","Ongoing"
"FY20Q2","FA20_DC_WA_FB_DISP_IG","WA_FB_DISP","FB_DISP","1,309,415","0.28%","2,107","91.15%", 00:01:55.0,"$ 2725.98","08-2019","Ongoing"
"FY20Q2","FA20_DC_WA_GM_TEXT_IG","WA_GM_TEXT","GM_TEXT","27,360","16.44%","206","60%", 00:01:05.0,"$ 2309.64","08-2019","03-2020"
"FY20Q2","FA20_DC_WA_IG_DISP_IG","WA_IG_DISP","IG_DISP","2,285","0.88%","19","94.12%", 00:00:55.0,"$ 24.02","08-2019","Ongoing"
"FY20Q2","FA20_DC_WA_LI_TEXT_IG","WA_LI_TEXT","LI_TEXT","9,234","41.51%","88","59.18%", 00:01:05.0,"$ 1870.99","10-2019","Ongoing"
"FY20Q2","FA20_DC_WA_PIN_DISP_BR","WA_PIN_DISP","PIN_DISP","438,593","0.3%","496","93.81%", 00:01:15.0,"$ 2157.81",NA,NA
"FY20Q3","FA20_DC_WA_DBM_DISP_IG","WA_DBM_DISP","DBM_DISP","430,767","0.11%","893","76.52%", 00:00:35.0,"$ 2726.89","08-2019","Ongoing"
"FY20Q3","FA20_DC_WA_FB_DISP_IG","WA_FB_DISP","FB_DISP","1,488,783","0.22%","2,007","88.89%", 00:01:30.0,"$ 1851.74","08-2019","Ongoing"
"FY20Q3","FA20_DC_WA_GM_TEXT_IG","WA_GM_TEXT","GM_TEXT","26,957","13.32%","131","80%", 00:01:55.0,"$ 1617.89","08-2019","03-2020"
"FY20Q3","FA20_DC_WA_IG_DISP_IG","WA_IG_DISP","IG_DISP","248","0.81%","2","100%",NA,"$ 1.09","08-2019","Ongoing"
"FY20Q3","FA21_DC_WA_DBM_DISP_IG","WA_DBM_DISP","DBM_DISP","701,459","0.09%","1,075","74.42%", 00:00:25.0,"$ 4793.2","02-2020","Ongoing"
"FY20Q3","FA21_DC_WA_FB_VID_IG","WA_FB_VID","FB_VID","45,053","1.42%","427","88.67%", 00:02:10.0,"$ 360.37","02-2020","Ongoing"
"FY20Q3","FA21_DC_WA_GM_TEXT_IG","WA_GM_TEXT","GM_TEXT","31,107","11.87%","129","58.21%", 00:01:25.0,"$ 1675.91","02-2020","Ongoing"
"FY20Q3","FA21_DC_WA_IG_VID_IG","WA_IG_VID","IG_VID","220","0%","12","100%",NA,"$ 0.89","02-2020","Ongoing"
"FY20Q3","FA21_DC_WA_LI_TEXT_IG","WA_LI_TEXT","LI_TEXT","3,668","67.97%","95","52.63%", 00:01:00.0,"$ 1002.04","02-2020","Ongoing"
"FY20Q4","FA20_DC_WA_FB_DISP_IG","WA_FB_DISP","FB_DISP","204,942","0.36%","439","89.42%", 00:02:00.0,"$ 355.68","08-2019","Ongoing"
"FY20Q4","FA20_DC_WA_IG_DISP_IG","WA_IG_DISP","IG_DISP","36","0%","0","NaN%",NA,"$ 0.09","08-2019","Ongoing"
"FY20Q4","FA21_DC_WA_DBM_DISP_IG","WA_DBM_DISP","DBM_DISP","127,755","0.08%","166","74.69%", 00:01:10.0,"$ 869.76","02-2020","Ongoing"
"FY20Q4","FA21_DC_WA_FB_VID_IG","WA_FB_VID","FB_VID","7,216","1.5%","69","91.3%", 00:00:15.0,"$ 54.96","02-2020","Ongoing"
"FY20Q4","FA21_DC_WA_GM_TEXT_IG","WA_GM_TEXT","GM_TEXT","10,415","14.05%","58","55.56%", 00:01:10.0,"$ 346.4","02-2020","Ongoing"
"FY20Q4","FA21_DC_WA_IG_VID_IG","WA_IG_VID","IG_VID","71","0%","1","100%",NA,"$ 0.19","02-2020","Ongoing"
"FY20Q4","FA21_DC_WA_LI_TEXT_IG","WA_LI_TEXT","LI_TEXT","1,108","39.8%","29","69.23%", 00:00:55.0,"$ 222.49","02-2020","Ongoing"
"NAQNA","FA20_DC_WA_PIN_DISP_BR","WA_PIN_DISP","PIN_DISP","62,894","0.29%","0","NaN%",NA,"$ 299.04",NA,NA
