"Quarter","AdSet","Ad","Vendor","Impressions","CTR","UPV","BR","Av_TOP","Cost","Start_Date","End_Date"
"FY19Q4","FA19_DC_WA_IG_VID","WA_IG_VID","IG_VID","8,373","1.35%","40","97.5%", 00:00:05.0,"$ 145.28","09-2018","07-2019"
"FY19Q4","FA19_DC_WA_VMEA_DISP","WA_VMEA_DISP","VMEA_DISP","391,253","0.38%","815","95.02%", 00:04:45.0,"$ 0","05-2019","01-2020"
"FY19Q4","FA19_GR_CU_FB_DISP","CU_FB_DISP","FB_DISP","330,784","0.11%","177","95.32%", 00:03:05.0,"$ 540.77","08-2018","05-2019"
"FY19Q4","FA19_GR_CU_FB_VID","CU_FB_VID","FB_VID","96,775","0.39%","105","91.43%", 00:00:25.0,"$ 481.91","09-2018","07-2019"
"FY19Q4","FA19_GR_CU_IG_DISP","CU_IG_DISP","IG_DISP","68,727","0.17%","15","100%",NA,"$ 506.26","08-2018","04-2019"
"FY19Q4","FA19_GR_CU_IG_VID","CU_IG_VID","IG_VID","22,649","0.2%","7","100%",NA,"$ 181.65","09-2018","04-2019"
"FY19Q4","FA19_GR_WA_FB_DISP","WA_FB_DISP","FB_DISP","73,228","0.72%","348","87.31%", 00:02:55.0,"$ 461.52","08-2018","12-2019"
"FY19Q4","FA19_GR_WA_FB_VID","WA_FB_VID","FB_VID","46,403","1.51%","402","89.06%", 00:01:35.0,"$ 563.83","09-2018","06-2020"
"FY19Q4","FA19_GR_WA_IG_DISP","WA_IG_DISP","IG_DISP","56,483","0.52%","141","97.16%", 00:06:00.0,"$ 520.81","08-2018","04-2019"
"FY19Q4","FA19_GR_WA_IG_VID","WA_IG_VID","IG_VID","21,479","0.94%","71","91.55%", 00:00:30.0,"$ 337.33","09-2018","04-2019"
"FY19Q4","FA19_UG_HS_IG_VID","HS_IG_VID","IG_VID","99,309","0.12%","18","100%",NA,"$ 432.85","08-2018","06-2019"
"FY19Q4","FA19_UNI_ALL_BDN_DISP","ALL_BDN_DISP","BDN_DISP","74,014","0.19%","107","95.15%", 00:01:55.0,"$ 740.14","08-2018","10-2019"
"FY19Q4","FA19_UNI_ALL_DBM_DISP","ALL_DBM_DISP","DBM_DISP","1,536,023","0.06%","1,032","86.32%", 00:02:35.0,"$ 10102.66","08-2018","06-2020"
"FY19Q4","FA19_UNI_ALL_PPH_DISP","ALL_PPH_DISP","PPH_DISP","62,502","0.27%","105","92.16%", 00:03:50.0,"$ 625.02","08-2018","07-2019"
"FY19Q4","FA19_UNI_ALL_SJ_DISP","ALL_SJ_DISP","SJ_DISP","91,418","0.23%","139","92.37%", 00:02:05.0,"$ 777.07","08-2018","10-2019"
"FY19Q4","FA19_UNI_ALL_YT_VID","ALL_YT_VID","YT_VID","117,571","0.11%","104","89.8%", 00:02:15.0,"$ 2053.2","08-2018","07-2019"
"FY19Q4","FA19_UNI_CU_YT_VID","CU_YT_VID","YT_VID","83","0%","4","100%",NA,"$ 1.51","08-2018","07-2019"
"FY19Q4","FA19_UNI_HS_YT_VID","HS_YT_VID","YT_VID","147","0%","3","100%",NA,"$ 3.06","08-2018","07-2019"
"FY19Q4","FA19_UNI_WA_YT_VID","WA_YT_VID","YT_VID","15","0%","3","100%",NA,"$ 0.68","08-2018","06-2019"
"FY19Q4","FA20_MPH_ALL_LI_TEXT","ALL_LI_TEXT","LI_TEXT","14,413","0.41%","40","95%", 00:09:05.0,"$ 314.12","01-2019","05-2019"
"FY19Q4","FA20_POL_ALL_FB_DISP","ALL_FB_DISP","FB_DISP","281,094","0.25%","441","88.65%", 00:01:45.0,"$ 1039.67","02-2019","02-2020"
"FY19Q4","FA20_POL_ALL_LI_TEXT","ALL_LI_TEXT","LI_TEXT","16,618","0.51%","56","82.98%", 00:03:00.0,"$ 454.05","02-2019","05-2019"
"FY19Q4","FA20_UG_HS_FB_CAR","HS_FB_CAR","FB_CAR","88,909","0.46%","172","92.5%", 00:02:15.0,"$ 423.79","01-2019","07-2019"
"FY19Q4","FA20_UG_HS_FB_DISP","HS_FB_DISP","FB_DISP","397,369","0.45%","452","93.85%", 00:01:20.0,"$ 2376.46","01-2019","03-2020"
"FY19Q4","FA20_UG_HS_FB_VID","HS_FB_VID","FB_VID","94,609","0.56%","115","92.86%", 00:00:30.0,"$ 606.54","01-2019","04-2020"
"FY19Q4","FA20_UG_HS_IG_CAR","HS_IG_CAR","IG_CAR","163,575","0.17%","129","95%", 00:02:45.0,"$ 830.49","01-2019","06-2019"
"FY19Q4","FA20_UG_HS_IG_DISP","HS_IG_DISP","IG_DISP","184,599","0.17%","174","96.41%", 00:03:20.0,"$ 886.94","01-2019","06-2020"
"FY19Q4","FA20_UG_HS_IG_VID","HS_IG_VID","IG_VID","226,673","0.17%","137","97.81%", 00:02:50.0,"$ 1376.4","01-2019","01-2020"
"FY19Q4","FA20_UG_TL_DBM_DISP","TL_DBM_DISP","DBM_DISP","697,602","0.16%","1,361","83.13%", 00:01:30.0,"$ 8058.08","03-2019","06-2020"
"FY19Q4","FA20_UG_TL_FB_CAR","TL_FB_CAR","FB_CAR","36,579","0.27%","63","93.33%", 00:01:25.0,"$ 145.68","03-2019","11-2019"
"FY19Q4","FA20_UG_TL_FB_DISP","TL_FB_DISP","FB_DISP","215,179","0.33%","389","93.26%", 00:02:25.0,"$ 694.6","03-2019","03-2020"
"FY19Q4","FA20_UG_TL_FB_VID","TL_FB_VID","FB_VID","226,544","0.56%","374","96.73%", 00:02:15.0,"$ 1521.8","03-2019","11-2019"
"FY19Q4","FA20_UG_TL_IG_CAR","TL_IG_CAR","IG_CAR","40,681","0.16%","31","96.67%", 00:00:20.0,"$ 289.79","03-2019","11-2019"
"FY19Q4","FA20_UG_TL_IG_DISP","TL_IG_DISP","IG_DISP","136,517","0.16%","127","94.78%", 00:00:15.0,"$ 886.87","03-2019","03-2020"
"FY19Q4","FA20_UG_TL_IG_VID","TL_IG_VID","IG_VID","207,557","0.12%","107","97.14%", 00:00:20.0,"$ 1328.1","03-2019","11-2019"
"FY19Q4","FA20_UNI_ALL_BDN_VID","ALL_BDN_VID","BDN_VID","23,804","7.04%","989","92.23%", 00:01:10.0,"$ 952.16","03-2019","06-2019"
"FY19Q4","FA20_UNI_ALL_DBM_VID","ALL_DBM_VID","DBM_VID","53,656","0.62%","196","78.62%", 00:01:30.0,"$ 1505.8","03-2019","07-2019"
"FY19Q4","FA20_UNI_ALL_YT_VID","ALL_YT_VID","YT_VID","3,526","0.14%","12","100%",NA,"$ 79.52","03-2019","07-2019"
"FY19Q4","SU19_IC_ALL_FB_DISP","ALL_FB_DISP","FB_DISP","190,501","0.39%","649","79.32%", 00:01:00.0,"$ 430.8","02-2019","06-2020"
"FY19Q4","SU19_IC_ALL_IG_DISP","ALL_IG_DISP","IG_DISP","137,785","0.59%","655","97.7%", 00:06:40.0,"$ 1386.14","02-2019","02-2020"
"FY20Q1","FA19_DC_WA_FB_DISP","WA_FB_DISP","FB_DISP","15,086","1.03%","31","93.33%", 00:03:30.0,"$ 105.02","08-2018","08-2019"
"FY20Q1","FA19_DC_WA_FB_VID","WA_FB_VID","FB_VID","41,436","1.28%","86","94.81%", 00:00:25.0,"$ 353.58","09-2018","07-2019"
"FY20Q1","FA19_DC_WA_IG_DISP","WA_IG_DISP","IG_DISP","17,264","0.57%","44","100%",NA,"$ 111.78","08-2018","07-2019"
"FY20Q1","FA19_DC_WA_IG_VID","WA_IG_VID","IG_VID","1,546","1.29%","7","100%",NA,"$ 21.72","09-2018","07-2019"
"FY20Q1","FA19_DC_WA_VMEA_DISP","WA_VMEA_DISP","VMEA_DISP","408,752","0.46%","1,234","94.57%", 00:02:20.0,"$ 0","05-2019","01-2020"
"FY20Q1","FA19_TR_CU_FB_DISP","CU_FB_DISP","FB_DISP","95,393","0.67%","67","96.97%", 00:00:15.0,"$ 728.17","08-2018","08-2019"
"FY20Q1","FA19_TR_CU_FB_VID","CU_FB_VID","FB_VID","29,604","0.59%","29","96.43%", 00:00:05.0,"$ 206.98","08-2018","07-2019"
"FY20Q1","FA19_TR_CU_IG_DISP","CU_IG_DISP","IG_DISP","13,177","0.22%","3","100%",NA,"$ 68.72","08-2018","07-2019"
"FY20Q1","FA19_TR_CU_IG_VID","CU_IG_VID","IG_VID","26,085","0.32%","9","100%",NA,"$ 260.08","08-2018","07-2019"
"FY20Q1","FA20_CGCY_ALL_FB_DISP","ALL_FB_DISP","FB_DISP","232,240","0.27%","421","89.43%", 00:01:55.0,"$ 546.3","08-2019","10-2019"
"FY20Q1","FA20_CGCY_ALL_GM_TEXT","ALL_GM_TEXT","GM_TEXT","32,941","32.34%","67","83.33%", 00:01:25.0,"$ 2288.58","08-2019","09-2019"
"FY20Q1","FA20_CGCY_ALL_IG_DISP","ALL_IG_DISP","IG_DISP","130,220","0.77%","767","98.02%", 00:04:35.0,"$ 1708.29","08-2019","10-2019"
"FY20Q1","FA20_CGCY_ALL_LI_DISP","ALL_LI_DISP","LI_DISP","22,039","0.52%","90","83.78%", 00:00:45.0,"$ 688.59","08-2019","11-2019"
"FY20Q1","FA20_CLR_ALL_FB_DISP","ALL_FB_DISP","FB_DISP","147,159","0.52%","590","97.61%", 00:04:10.0,"$ 1227.65","08-2019","11-2019"
"FY20Q1","FA20_CLR_TL_FB_DISP","TL_FB_DISP","FB_DISP","1,189","0.5%","5","100%",NA,"$ 14.28","08-2019","11-2019"
"FY20Q1","FA20_DC_WA_DBM_DISP","WA_DBM_DISP","DBM_DISP","165,408","0.13%","496","76.29%", 00:00:15.0,"$ 2392.25","08-2019","05-2020"
"FY20Q1","FA20_DC_WA_FB_DISP","WA_FB_DISP","FB_DISP","274,144","0.27%","420","91.23%", 00:02:00.0,"$ 621.1","08-2019","Ongoing"
"FY20Q1","FA20_DC_WA_IG_DISP","WA_IG_DISP","IG_DISP","6,992","0.67%","41","97.56%", 00:15:45.0,"$ 80.93","08-2019","Ongoing"
"FY20Q1","FA20_GR_ALL_DBM_DISP","ALL_DBM_DISP","DBM_DISP","1,277,349","0.07%","1,459","77.99%", 00:00:35.0,"$ 18821.71","08-2019","06-2020"
"FY20Q1","FA20_GR_ALL_FB_DISP","ALL_FB_DISP","FB_DISP","1,637,142","0.26%","2,027","89.52%", 00:01:25.0,"$ 3838.2","08-2019","02-2020"
"FY20Q1","FA20_GR_ALL_IG_DISP","ALL_IG_DISP","IG_DISP","68,081","0.74%","393","97.93%", 00:08:10.0,"$ 1057.72","08-2019","Ongoing"
"FY20Q1","FA20_GR_ALL_LI_TEXT","ALL_LI_TEXT","LI_TEXT","1,675","46.45%","34","76.19%", 00:00:55.0,"$ 251.25","08-2019","06-2020"
"FY20Q1","FA20_TR_CU_DBM_DISP","CU_DBM_DISP","DBM_DISP","119,579","0.09%","311","77%", 00:00:15.0,"$ 1399.61","08-2019","Ongoing"
"FY20Q1","FA20_TR_CU_FB_DISP","CU_FB_DISP","FB_DISP","48,031","0.6%","56","81.82%", 00:02:00.0,"$ 102.91","08-2019","12-2019"
"FY20Q1","FA20_TR_CU_IG_DISP","CU_IG_DISP","IG_DISP","61,624","0.44%","196","98.47%", 00:02:05.0,"$ 599.97","08-2019","06-2020"
"FY20Q1","FA20_UG_HS_DBM_DISP","HS_DBM_DISP","DBM_DISP","590,258","0.08%","1,012","71.78%", 00:00:15.0,"$ 9089.24","08-2019","06-2020"
"FY20Q1","FA20_UG_HS_FB_DISP","HS_FB_DISP","FB_DISP","265,646","0.44%","286","89.02%", 00:01:05.0,"$ 700.62","01-2019","03-2020"
"FY20Q1","FA20_UG_HS_IG_DISP","HS_IG_DISP","IG_DISP","229,217","0.24%","248","93.21%", 00:01:05.0,"$ 1758.83","01-2019","06-2020"
"FY20Q1","FA20_UG_HS_IG_VID","HS_IG_VID","IG_VID","10","0%","0","NaN%",NA,"$ 0.04","01-2019","01-2020"
"FY20Q1","FA20_UG_HS_TW_DISP","HS_TW_DISP","TW_DISP","5,751","0%","28","83.33%", 00:00:25.0,"$ 237.44","09-2019","01-2020"
"FY20Q1","FA20_UG_IN_PIN_DISP","IN_PIN_DISP","PIN_DISP","99,808","0.53%","311","94.28%", 00:00:45.0,"$ 652.55","08-2019","12-2019"
"FY20Q1","FA20_UG_TL_DBM_DISP","TL_DBM_DISP","DBM_DISP","290,110","0.15%","872","81.57%", 00:00:35.0,"$ 3491.33","03-2019","06-2020"
"FY20Q1","FA20_UG_TL_FB_CAR","TL_FB_CAR","FB_CAR","50,816","0.37%","132","91.74%", 00:00:25.0,"$ 351.56","03-2019","11-2019"
"FY20Q1","FA20_UG_TL_FB_DISP","TL_FB_DISP","FB_DISP","98,472","0.37%","193","87.36%", 00:03:20.0,"$ 335.29","03-2019","03-2020"
"FY20Q1","FA20_UG_TL_FB_VID","TL_FB_VID","FB_VID","103,271","0.58%","257","94.05%", 00:01:15.0,"$ 560.03","03-2019","11-2019"
"FY20Q1","FA20_UG_TL_IG_CAR","TL_IG_CAR","IG_CAR","74,729","0.27%","118","90.09%", 00:01:55.0,"$ 498.68","03-2019","11-2019"
"FY20Q1","FA20_UG_TL_IG_DISP","TL_IG_DISP","IG_DISP","23,197","0.17%","28","100%",NA,"$ 144.28","03-2019","03-2020"
"FY20Q1","FA20_UG_TL_IG_VID","TL_IG_VID","IG_VID","15,365","0.29%","44","95.24%", 00:01:15.0,"$ 100.69","03-2019","11-2019"
"FY20Q1","SU19_IC_ALL_FB_DISP","ALL_FB_DISP","FB_DISP","1,646","0.18%","7","85.71%",Inf:NaN:NaNNaN,"$ 1.04","02-2019","06-2020"
"FY20Q1","SU19_IC_ALL_IG_DISP","ALL_IG_DISP","IG_DISP","1,796","0.33%","6","100%",NA,"$ 13.22","02-2019","02-2020"
"FY20Q2","FA20_CGCY_ALL_FB_DISP","ALL_FB_DISP","FB_DISP","197,945","0.22%","229","91.51%", 00:01:25.0,"$ 394.18","08-2019","10-2019"
"FY20Q2","FA20_CGCY_ALL_IG_DISP","ALL_IG_DISP","IG_DISP","32,027","0.59%","144","100%",NA,"$ 351.21","08-2019","10-2019"
"FY20Q2","FA20_CGCY_ALL_LI_DISP","ALL_LI_DISP","LI_DISP","1,735","0.98%","16","80%", 00:00:05.0,"$ 65.57","08-2019","11-2019"
"FY20Q2","FA20_CLR_ALL_FB_DISP","ALL_FB_DISP","FB_DISP","150,525","0.26%","281","92.13%", 00:02:30.0,"$ 494.15","08-2019","11-2019"
"FY20Q2","FA20_CLR_TL_FB_DISP","TL_FB_DISP","FB_DISP","110,103","0.39%","283","95.27%", 00:04:10.0,"$ 737.22","08-2019","11-2019"
"FY20Q2","FA20_DC_WA_DBM_DISP","WA_DBM_DISP","DBM_DISP","1,196,427","0.09%","1,757","64.04%", 00:00:20.0,"$ 12939","08-2019","05-2020"
"FY20Q2","FA20_DC_WA_FB_DISP","WA_FB_DISP","FB_DISP","1,309,415","0.28%","2,107","91.15%", 00:01:55.0,"$ 2725.98","08-2019","Ongoing"
"FY20Q2","FA20_DC_WA_GM_TEXT","WA_GM_TEXT","GM_TEXT","27,360","16.44%","206","60%", 00:01:05.0,"$ 2309.64","08-2019","03-2020"
"FY20Q2","FA20_DC_WA_IG_DISP","WA_IG_DISP","IG_DISP","2,285","0.88%","19","94.12%", 00:00:55.0,"$ 24.02","08-2019","Ongoing"
"FY20Q2","FA20_DC_WA_LI_TEXT","WA_LI_TEXT","LI_TEXT","9,234","41.51%","88","59.18%", 00:01:05.0,"$ 1870.99","10-2019","06-2020"
"FY20Q2","FA20_DC_WA_PIN_DISP","WA_PIN_DISP","PIN_DISP","459,169","0.31%","496","93.81%", 00:01:15.0,"$ 2267.45","08-2019","12-2019"
"FY20Q2","FA20_GR_ALL_LI_TEXT","ALL_LI_TEXT","LI_TEXT","4,398","59.14%","39","81.48%", 00:00:45.0,"$ 659.7","08-2019","06-2020"
"FY20Q2","FA20_MPH_ALL_DBM_DISP","ALL_DBM_DISP","DBM_DISP","48,572","0.33%","452","68.3%", 00:00:10.0,"$ 419","02-2019","06-2020"
"FY20Q2","FA20_MPH_ALL_FB_DISP","ALL_FB_DISP","FB_DISP","64,060","0.27%","123","91.67%", 00:00:40.0,"$ 161.86","02-2019","02-2020"
"FY20Q2","FA20_MPH_ALL_LI_DISP","ALL_LI_DISP","LI_DISP","11,559","0.57%","32","96.88%", 00:29:00.0,"$ 296.72","12-2019","04-2020"
"FY20Q2","FA20_POL_ALL_DBM_DISP","ALL_DBM_DISP","DBM_DISP","49,180","0.38%","452","68.44%", 00:00:05.0,"$ 427.97","02-2019","06-2020"
"FY20Q2","FA20_POL_ALL_FB_DISP","ALL_FB_DISP","FB_DISP","72,356","0.33%","137","92.13%", 00:03:00.0,"$ 172.64","02-2019","02-2020"
"FY20Q2","FA20_POL_ALL_LI_DISP","ALL_LI_DISP","LI_DISP","11,887","0.52%","61","75%", 00:01:10.0,"$ 306.75","12-2019","04-2020"
"FY20Q2","FA20_TR_CU_DBM_DISP","CU_DBM_DISP","DBM_DISP","959,943","0.08%","1,507","57.66%", 00:00:35.0,"$ 9136.12","08-2019","Ongoing"
"FY20Q2","FA20_TR_CU_FB_DISP","CU_FB_DISP","FB_DISP","124,800","0.34%","210","85.21%", 00:02:55.0,"$ 274.68","08-2019","12-2019"
"FY20Q2","FA20_TR_CU_FB_VID","CU_FB_VID","FB_VID","138,338","0.93%","532","96.39%", 00:00:20.0,"$ 1174.71","11-2019","02-2020"
"FY20Q2","FA20_TR_CU_IG_DISP","CU_IG_DISP","IG_DISP","7,729","0.6%","33","90.91%", 00:03:55.0,"$ 94.37","08-2019","06-2020"
"FY20Q2","FA20_TR_CU_IG_ST","CU_IG_ST","IG_ST","6,429","0.34%","29","100%",NA,"$ 47.24","11-2019","06-2020"
"FY20Q2","FA20_TR_CU_IG_VID","CU_IG_VID","IG_VID","20,251","0.4%","73","98.59%", 00:00:25.0,"$ 158.98","11-2019","06-2020"
"FY20Q2","FA20_TR_CU_SC_VID","CU_SC_VID","SC_VID","505,353","1%","3,187","88.85%", 00:10:15.0,"$ 1919.99","10-2019","Ongoing"
"FY20Q2","FA20_TR_CU_TW_DISP","CU_TW_DISP","TW_DISP","70,799","0%","472","81.09%", 00:01:30.0,"$ 2416.91","10-2019","04-2020"
"FY20Q2","FA20_TR_CU_YT_VID","CU_YT_VID","YT_VID","82,276","0.08%","34","85.29%", 00:02:10.0,"$ 1566.98","10-2019","03-2020"
"FY20Q2","FA20_UG_HS_DBM_DISP","HS_DBM_DISP","DBM_DISP","987,118","0.1%","1,845","55.4%", 00:00:15.0,"$ 12182.67","08-2019","06-2020"
"FY20Q2","FA20_UG_HS_FB_DISP","HS_FB_DISP","FB_DISP","360,044","0.39%","431","90.74%", 00:01:25.0,"$ 854.7","01-2019","03-2020"
"FY20Q2","FA20_UG_HS_FB_VID","HS_FB_VID","FB_VID","129,694","0.63%","232","96.46%", 00:01:25.0,"$ 581.46","01-2019","04-2020"
"FY20Q2","FA20_UG_HS_IG_DISP","HS_IG_DISP","IG_DISP","228,387","0.16%","167","91.22%", 00:01:30.0,"$ 1468.51","01-2019","06-2020"
"FY20Q2","FA20_UG_HS_IG_ST","HS_IG_ST","IG_ST","108,120","0.13%","105","94%", 00:00:40.0,"$ 660.22","11-2019","01-2020"
"FY20Q2","FA20_UG_HS_IG_VID","HS_IG_VID","IG_VID","248,311","0.17%","157","98.08%", 00:00:25.0,"$ 1414.31","01-2019","01-2020"
"FY20Q2","FA20_UG_HS_SC_VID","HS_SC_VID","SC_VID","1,205,316","0.88%","1,595","95.96%", 00:07:10.0,"$ 2969.7","10-2019","05-2020"
"FY20Q2","FA20_UG_HS_TW_DISP","HS_TW_DISP","TW_DISP","17,280","0%","19","94.12%", 00:00:20.0,"$ 674.61","09-2019","01-2020"
"FY20Q2","FA20_UG_HS_YT_VID","HS_YT_VID","YT_VID","140,772","0.14%","89","86.21%", 00:00:25.0,"$ 2392.76","10-2019","01-2020"
"FY20Q2","FA20_UG_IN_PIN_DISP","IN_PIN_DISP","PIN_DISP","263,182","0.51%","637","95.42%", 00:01:15.0,"$ 1904.13","08-2019","12-2019"
"FY20Q2","FA20_UG_TL_DBM_DISP","TL_DBM_DISP","DBM_DISP","535,338","0.1%","1,034","72.33%", 00:00:25.0,"$ 6508.46","03-2019","06-2020"
"FY20Q2","FA20_UG_TL_FB_CAR","TL_FB_CAR","FB_CAR","79,786","0.29%","138","87.3%", 00:01:25.0,"$ 368.58","03-2019","11-2019"
"FY20Q2","FA20_UG_TL_FB_DISP","TL_FB_DISP","FB_DISP","127,670","0.37%","258","88.28%", 00:02:15.0,"$ 371.83","03-2019","03-2020"
"FY20Q2","FA20_UG_TL_FB_VID","TL_FB_VID","FB_VID","290,004","0.5%","491","95.58%", 00:01:40.0,"$ 1496.4","03-2019","11-2019"
"FY20Q2","FA20_UG_TL_IG_CAR","TL_IG_CAR","IG_CAR","120,265","0.23%","148","92.81%", 00:02:40.0,"$ 607.48","03-2019","11-2019"
"FY20Q2","FA20_UG_TL_IG_DISP","TL_IG_DISP","IG_DISP","6,243","0.26%","10","75%", 00:00:30.0,"$ 31.09","03-2019","03-2020"
"FY20Q2","FA20_UG_TL_IG_VID","TL_IG_VID","IG_VID","22,884","0.09%","11","100%",NA,"$ 133.44","03-2019","11-2019"
"FY20Q3","FA20_DC_WA_DBM_DISP","WA_DBM_DISP","DBM_DISP","430,767","0.11%","893","76.52%", 00:00:35.0,"$ 2726.89","08-2019","05-2020"
"FY20Q3","FA20_DC_WA_FB_DISP","WA_FB_DISP","FB_DISP","1,488,783","0.22%","2,007","88.89%", 00:01:30.0,"$ 1851.74","08-2019","Ongoing"
"FY20Q3","FA20_DC_WA_GM_TEXT","WA_GM_TEXT","GM_TEXT","26,957","13.32%","131","80%", 00:01:55.0,"$ 1617.89","08-2019","03-2020"
"FY20Q3","FA20_DC_WA_IG_DISP","WA_IG_DISP","IG_DISP","248","0.81%","2","100%",NA,"$ 1.09","08-2019","Ongoing"
"FY20Q3","FA20_GR_ALL_DBM_DISP","ALL_DBM_DISP","DBM_DISP","649,545","0.13%","1,496","83.95%", 00:00:30.0,"$ 4330.37","08-2019","06-2020"
"FY20Q3","FA20_GR_ALL_IG_DISP","ALL_IG_DISP","IG_DISP","25,898","0.45%","105","96.15%", 00:03:25.0,"$ 248.31","08-2019","Ongoing"
"FY20Q3","FA20_MPH_ALL_DBM_DISP","ALL_DBM_DISP","DBM_DISP","68,495","0.17%","493","62.39%", 00:00:20.0,"$ 458.15","02-2019","06-2020"
"FY20Q3","FA20_MPH_ALL_FB_DISP","ALL_FB_DISP","FB_DISP","308,070","0.2%","417","87.66%", 00:01:35.0,"$ 394.22","02-2019","02-2020"
"FY20Q3","FA20_MPH_ALL_LI_DISP","ALL_LI_DISP","LI_DISP","18,046","0.65%","64","85.25%", 00:00:20.0,"$ 581.37","12-2019","04-2020"
"FY20Q3","FA20_POL_ALL_DBM_DISP","ALL_DBM_DISP","DBM_DISP","68,667","0.15%","430","59.48%", 00:00:20.0,"$ 462.8","02-2019","06-2020"
"FY20Q3","FA20_POL_ALL_FB_DISP","ALL_FB_DISP","FB_DISP","191,469","0.22%","264","92.83%", 00:02:45.0,"$ 271.25","02-2019","02-2020"
"FY20Q3","FA20_POL_ALL_LI_DISP","ALL_LI_DISP","LI_DISP","19,093","0.6%","95","88.89%", 00:02:20.0,"$ 591.17","12-2019","04-2020"
"FY20Q3","FA20_TR_CU_DBM_DISP","CU_DBM_DISP","DBM_DISP","262,059","0.11%","625","72.65%", 00:00:20.0,"$ 1986.54","08-2019","Ongoing"
"FY20Q3","FA20_TR_CU_IG_DISP","CU_IG_DISP","IG_DISP","20,453","0.29%","61","95.08%", 00:07:50.0,"$ 142.59","08-2019","06-2020"
"FY20Q3","FA20_TR_CU_IG_ST","CU_IG_ST","IG_ST","9,349","0.2%","20","95%", 00:26:55.0,"$ 37.39","11-2019","06-2020"
"FY20Q3","FA20_TR_CU_IG_VID","CU_IG_VID","IG_VID","38,851","0.2%","79","92%", 00:01:25.0,"$ 154.17","11-2019","06-2020"
"FY20Q3","FA20_TR_CU_SC_VID","CU_SC_VID","SC_VID","258,715","1.16%","4,912","98.25%", 00:13:10.0,"$ 842.18","10-2019","Ongoing"
"FY20Q3","FA20_TR_CU_YT_VID","CU_YT_VID","YT_VID","47,461","0.08%","32","87.5%", 00:00:40.0,"$ 844.1","10-2019","03-2020"
"FY20Q3","FA20_UG_HS_DBM_DISP","HS_DBM_DISP","DBM_DISP","561,818","0.11%","802","81.91%", 00:00:45.0,"$ 4939.1","08-2019","06-2020"
"FY20Q3","FA20_UG_HS_FB_DISP","HS_FB_DISP","FB_DISP","67,819","0.38%","87","95.29%", 00:06:20.0,"$ 112.69","01-2019","03-2020"
"FY20Q3","FA20_UG_HS_FB_VID","HS_FB_VID","FB_VID","44,901","0.57%","98","96.84%", 00:00:20.0,"$ 143.68","01-2019","04-2020"
"FY20Q3","FA20_UG_HS_IG_DISP","HS_IG_DISP","IG_DISP","12,497","0.22%","18","62.5%", 00:01:00.0,"$ 67.23","01-2019","06-2020"
"FY20Q3","FA20_UG_HS_IG_ST","HS_IG_ST","IG_ST","84,876","0.14%","57","91.07%", 00:02:10.0,"$ 399.5","11-2019","01-2020"
"FY20Q3","FA20_UG_HS_IG_VID","HS_IG_VID","IG_VID","38,651","0.14%","25","100%",NA,"$ 177.23","01-2019","01-2020"
"FY20Q3","FA20_UG_HS_SC_VID","HS_SC_VID","SC_VID","191,370","0.9%","2,817","98.58%", 00:21:05.0,"$ 287.81","10-2019","05-2020"
"FY20Q3","FA21_DC_WA_DBM_DISP","WA_DBM_DISP","DBM_DISP","701,459","0.09%","1,075","74.42%", 00:00:25.0,"$ 4793.2","02-2020","Ongoing"
"FY20Q3","FA21_DC_WA_FB_VID","WA_FB_VID","FB_VID","45,053","1.42%","427","88.67%", 00:02:10.0,"$ 360.37","02-2020","Ongoing"
"FY20Q3","FA21_DC_WA_GM_TEXT","WA_GM_TEXT","GM_TEXT","31,107","11.87%","129","58.21%", 00:01:25.0,"$ 1675.91","02-2020","06-2020"
"FY20Q3","FA21_DC_WA_IG_VID","WA_IG_VID","IG_VID","220","0%","12","100%",NA,"$ 0.89","02-2020","Ongoing"
"FY20Q3","FA21_DC_WA_LI_TEXT","WA_LI_TEXT","LI_TEXT","3,668","67.97%","95","52.63%", 00:01:00.0,"$ 1002.04","02-2020","06-2020"
"FY20Q3","FA21_GR_ALL_DBM_DISP","ALL_DBM_DISP","DBM_DISP","961,782","0.08%","1,296","73.51%", 00:00:55.0,"$ 7459.08","02-2020","Ongoing"
"FY20Q3","FA21_GR_ALL_FB_VID","ALL_FB_VID","FB_VID","670,726","0.78%","2,552","90.26%", 00:01:15.0,"$ 4701.14","02-2020","Ongoing"
"FY20Q3","FA21_GR_ALL_IG_VID","ALL_IG_VID","IG_VID","18,128","0.46%","85","97.65%", 00:11:30.0,"$ 152.61","02-2020","Ongoing"
"FY20Q3","FA21_GR_ALL_LI_TEXT","ALL_LI_TEXT","LI_TEXT","5,453","37.47%","23","36.36%", 00:00:50.0,"$ 817.7","02-2020","06-2020"
"FY20Q3","FA21_TR_CU_DBM_DISP","CU_DBM_DISP","DBM_DISP","415,972","0.11%","839","69.99%", 00:00:10.0,"$ 3447.04","02-2020","Ongoing"
"FY20Q3","FA21_TR_CU_FB_VID","CU_FB_VID","FB_VID","270,842","0.41%","514","96.21%", 00:01:50.0,"$ 1055.11","02-2020","06-2020"
"FY20Q3","FA21_TR_CU_IG_ST","CU_IG_ST","IG_ST","5,573","0.16%","16","87.5%", 00:07:45.0,"$ 22.32","02-2020","06-2020"
